	shannon
0001.003.1	1.38928104335
0001.003.2	0.00860580581554
0001.003.3	0.0305146780832
0001.003.4	0.0055891598823
0001.003.5	0.806192389661
0001.003.6	0.827513925013
0008.007.3	0.0894607349947
0008.007.4	0.147803098532
0008.007.5	0.660017284912
0008.007.6	2.49419561837
0018.017.3	2.3085694307
0018.017.4	2.07150506682
0018.017.5	2.73277177507
0018.017.6	2.43346506793
0021.023.5	2.7460489935
0021.023.6	3.83895719571
0021.023.7	3.09382893534
0029.043.2	2.05310505557
0029.043.3	2.98764887517
0029.043.4	3.19814361579
0032.033.1	1.9943841452
0032.033.2	2.84044408843
0032.033.4	1.94916252612
0032.033.5	2.06549936377
0032.033.6	2.84996439169
0036.028.3	2.66518086621
0036.028.4	3.75369964482
0036.028.5	3.46761021881
0036.028.6	3.77581773241
0041.030.3	0.272099149767
0041.030.4	1.48598208377
0044.034.1	1.30837834205
0044.034.2	2.71554906244
0044.034.3	2.44416755145
0044.034.4	2.70730271072
0044.034.5	3.11614776662
0047.038.3	2.050218118
0047.038.4	0.634386727983
0047.038.5	1.56314328627
0051.064.5	3.68022018271
0051.064.6	3.15726105753
0055.051.1	0.31475898282
0055.051.2	0.949442298426
0055.051.3	0.0984962845695
0055.051.4	0.962519071671
0055.051.5	2.70751493399
0055.051.6	1.71122235966
0055.051.7	1.03812038014
0058.068.1	0.283385668662
0058.068.2	1.78205462283
0058.068.3	2.84103185176
0058.068.4	3.15846535364
0061.057.2	3.668230208
0061.057.3	3.33192712629
0061.057.4	2.5060051051
0067.062.1	2.46752613018
0067.062.2	1.2466234551
0067.062.3	2.1832119586
0067.062.4	1.22029717798
0067.062.5	1.43010667236
0067.062.6	0.397189702596
0068.050.1	0.989327295347
0068.050.2	1.97702321966
0068.050.3	1.55126053937
0068.050.4	1.5067942507
0068.050.5	3.0458688658
0068.050.6	2.12934388441
0079.069.1	2.70910182557
0079.069.2	2.88501647961
0079.069.3	2.20815549729
0079.069.4	2.87627561602
0079.069.5	2.57214168811
0079.069.6	3.23391099033
0079.069.7	3.35071897373
0085.075.1	1.91878278721
0085.075.2	2.34926181035
0085.075.3	2.32190857225
0085.075.4	0.398734583594
0085.075.5	1.60299506479
0085.075.6	2.55409190555
0090.080.1	0.325901755357
0090.080.2	0.056565228888
0090.080.3	0.479935846598
0090.080.4	2.69017802556
0090.080.5	1.65752650503
0090.080.6	1.44135402648
0090.080.7	2.71873393102
0094.086.1	0.817581562293
0094.086.2	0.131744558704
0094.086.3	0.376138270186
0094.086.5	0.627204265327
0094.086.6	0.0473046625377
0094.086.7	2.74562211405
0094.086.8	0.0460209873385
0095.084.2	2.49721536083
0095.084.3	1.28659638508
0098.098.1	0.0309590237841
0098.098.2	0.514787625535
0098.098.3	3.07402104742
0098.098.4	1.46545004182
0100.083.1	2.612900151
0100.083.2	3.72201824397
0100.083.3	2.95149382998
0100.083.4	3.00578564131
0101.088.1	3.40979940697
0101.088.2	2.88688796979
0101.088.3	2.79022514302
0101.088.4	2.91246046558
0101.088.5	1.80161209614
0101.088.6	0.773120963766
0106.082.2	0.0443698615857
0106.082.3	2.33993946889
0121.101.1	1.92534444911
0121.101.2	1.96769662281
0121.101.3	2.05079818396
0123.103.4	2.56039636453
