	shannon
0001.003.1	1.38620604666
0001.003.2	0.0123749566325
0001.003.3	0.0347502291833
0001.003.4	0.00618765766538
0001.003.5	0.82037922754
0001.003.6	0.833719355311
0008.007.3	0.0628545503016
0008.007.4	0.142191031242
0008.007.5	0.675988543848
0008.007.6	2.43038334958
0018.017.3	2.27263429441
0018.017.4	2.06139791613
0018.017.5	2.73458006286
0018.017.6	2.43632954468
0021.023.5	2.78243113858
0021.023.6	3.88242476981
0021.023.7	3.06673824681
0029.043.2	2.08721542532
0029.043.3	3.00082197486
0029.043.4	3.19832756445
0032.033.1	1.94064951116
0032.033.2	2.83392472336
0032.033.4	1.91868137696
0032.033.5	1.99890888197
0032.033.6	2.79888769331
0036.028.3	2.66745219464
0036.028.4	3.74946153876
0036.028.5	3.38195773618
0036.028.6	3.74270961705
0041.030.3	0.305870057935
0041.030.4	1.48025281596
0044.034.1	1.25976924062
0044.034.2	2.70779345128
0044.034.3	2.45479159806
0044.034.4	2.623944595
0044.034.5	3.09686396854
0047.038.3	2.04747665114
0047.038.4	0.659249494069
0047.038.5	1.53447826108
0051.064.5	3.6761568403
0051.064.6	3.12422755721
0055.051.1	0.277137509703
0055.051.2	0.953531419499
0055.051.3	0.0823838053915
0055.051.4	0.954900778123
0055.051.5	2.79720181175
0055.051.6	1.71855102993
0055.051.7	1.05856744094
0058.068.1	0.24981616826
0058.068.2	1.75265506502
0058.068.3	2.8053047742
0058.068.4	3.13334846856
0061.057.2	3.67975493175
0061.057.3	3.32180807243
0061.057.4	2.47728903154
0067.062.1	2.43602981993
0067.062.2	1.23668065675
0067.062.3	2.19551416133
0067.062.4	1.20755449184
0067.062.5	1.35245653774
0067.062.6	0.373496353599
0068.050.1	0.99142609155
0068.050.2	1.9926753282
0068.050.3	1.56740547674
0068.050.4	1.48538512056
0068.050.5	2.97720347625
0068.050.6	2.03539932006
0079.069.1	2.70418192821
0079.069.2	2.82715953652
0079.069.3	2.21082583291
0079.069.4	2.85609862057
0079.069.5	2.52549295733
0079.069.6	3.20334012554
0079.069.7	3.32606493118
0085.075.1	1.83847017073
0085.075.2	2.30726542899
0085.075.3	2.31066737025
0085.075.4	0.418664843884
0085.075.5	1.66823866381
0085.075.6	2.51321628558
0090.080.1	0.306188227137
0090.080.2	0.0459004970379
0090.080.3	0.479425751588
0090.080.4	2.69993389517
0090.080.5	1.61358956327
0090.080.6	1.48126422227
0090.080.7	2.72466280417
0094.086.1	0.823776957053
0094.086.2	0.114599893695
0094.086.3	0.351119490173
0094.086.5	0.652117342488
0094.086.6	0.0498885329302
0094.086.7	2.72247622411
0094.086.8	0.0309346995537
0095.084.2	2.49475309359
0095.084.3	1.24190973895
0098.098.1	0.0185618967224
0098.098.2	0.481563363836
0098.098.3	3.1216875392
0098.098.4	1.45941239925
0100.083.1	2.62430889795
0100.083.2	3.6545967504
0100.083.3	3.03632125396
0100.083.4	2.92325596541
0101.088.1	3.40811435722
0101.088.2	2.91731731165
0101.088.3	2.81890221227
0101.088.4	2.87939697243
0101.088.5	1.78556862356
0101.088.6	0.800250955414
0106.082.2	0.0484941987631
0106.082.3	2.39475341591
0121.101.1	1.92560096811
0121.101.2	1.97676560584
0121.101.3	2.01859296628
0123.103.4	2.57708910935
0123.103.5	2.87338919392
0135.111.2	0.455306917182
0135.111.3	0.0917805085826
0135.111.4	2.1531430092
0135.111.5	2.84604483235
0135.111.6	2.36798531205
0136.112.1	2.64297289533
0136.112.2	3.39221940915
0136.112.3	1.96695846665
0136.112.4	3.13312518303
0136.112.5	2.94784203938
0136.112.6	3.43549519777
0138.113.1	2.60759689529
0138.113.2	1.26994986356
0138.113.4	0.0437037498726
0138.113.5	2.81918504076
0139.114.1	0.0848195338403
0139.114.2	1.57094977587
0139.114.3	1.74805191276
0154.119.2	2.26451709538
0154.119.3	2.7253562514
0154.119.4	2.54789209721
0158.129.1	0.144049363619
0158.129.2	0.452256743477
0158.129.3	0.147173884275
0158.129.4	0.114599893695
0158.129.5	3.26317507793
0158.129.6	0.776530926293
0180.142.1	2.78178967121
