	shannon
0001.003.1	1.38614207521
0001.003.2	-0.0
0001.003.3	0.0339796032536
0001.003.4	0.00508303470162
0001.003.5	0.815130554549
0001.003.6	0.830267982223
0008.007.3	0.0779527905897
0008.007.4	0.159823605039
0008.007.5	0.667997403106
0008.007.6	2.50040850699
0018.017.3	2.33609600057
0018.017.4	2.03976368289
0018.017.5	2.6444809569
0018.017.6	2.42279360763
0021.023.5	2.7475094874
0021.023.6	3.80336386461
0021.023.7	3.09906843089
0029.043.2	2.05384925709
0029.043.3	3.02932519361
0029.043.4	3.21893569655
0032.033.1	2.00270555798
0032.033.2	2.84032630357
0032.033.4	1.89023121863
0032.033.5	2.09940459209
0032.033.6	2.84322729198
0036.028.3	2.66847418288
0036.028.4	3.77036555018
0036.028.5	3.46233799452
0036.028.6	3.75123801401
0041.030.3	0.293447118072
0041.030.4	1.50056509055
0044.034.1	1.30210680161
0044.034.2	2.68217593543
0044.034.3	2.41087050756
0044.034.4	2.65452278703
0044.034.5	3.09066261724
0047.038.3	2.06168938869
0047.038.4	0.656786134206
0047.038.5	1.53303541209
0051.064.5	3.67832790134
0051.064.6	3.07127708593
0055.051.1	0.311794023995
0055.051.2	0.953416273828
0055.051.3	0.0989209182811
0055.051.4	0.957225973186
0055.051.5	2.72769670027
0055.051.6	1.73502525757
0055.051.7	1.02771028075
0058.068.1	0.286717651911
0058.068.2	1.80604538761
0058.068.3	2.80972944877
0058.068.4	3.17973795872
0061.057.2	3.65049957085
0061.057.3	3.27633640225
0061.057.4	2.54156987019
0067.062.1	2.46220194284
0067.062.2	1.26953718522
0067.062.3	2.18668818336
0067.062.4	1.19574711304
0067.062.5	1.42941637443
0067.062.6	0.357027910828
0068.050.1	0.975402265219
0068.050.2	1.97782865103
0068.050.3	1.5737804079
0068.050.4	1.50720692086
0068.050.5	3.02578272924
0068.050.6	2.13320152816
0079.069.1	2.74080742833
0079.069.2	2.86651266318
0079.069.3	2.18551376333
0079.069.4	2.87986429832
0079.069.5	2.56364703112
0079.069.6	3.23603540339
0079.069.7	3.31600286856
0085.075.1	1.86841023135
0085.075.2	2.33679022345
0085.075.3	2.29141643339
0085.075.4	0.37008105252
0085.075.5	1.56482395379
0085.075.6	2.57132329954
0090.080.1	0.289922930118
0090.080.2	0.0523546130204
0090.080.3	0.510667056778
0090.080.4	2.6802487425
0090.080.5	1.64845165483
0090.080.6	1.45175065798
0090.080.7	2.7032259091
0094.086.1	0.82210323307
0094.086.2	0.111350254937
0094.086.3	0.369605147392
0094.086.5	0.648936763297
0094.086.6	0.0352248421835
0094.086.7	2.76295076482
0094.086.8	0.0339796032536
0095.084.2	2.46294312188
0095.084.3	1.28400759245
0098.098.1	0.0254128725642
0098.098.2	0.499390452064
0098.098.3	3.06711256283
0098.098.4	1.40921031029
0100.083.1	2.68599188587
0100.083.2	3.68872269181
0100.083.3	2.91533826443
0100.083.4	3.0137312485
0101.088.1	3.40727396425
0101.088.2	2.8582114524
0101.088.3	2.75974089512
0101.088.4	2.88064236253
0101.088.5	1.81424499946
0101.088.6	0.729873617123
0106.082.2	0.0563864954436
0106.082.3	2.31528482013
0121.101.1	1.91465257653
0121.101.2	1.98209823319
0121.101.3	2.07120006591
0123.103.4	2.55066222973
0123.103.5	2.87039744393
0135.111.2	0.363352754569
0135.111.3	0.0874227534515
0135.111.4	2.12640111762
0135.111.5	2.82947258577
0135.111.6	2.43669621936
0136.112.1	2.63741349131
0136.112.2	3.4383107312
0136.112.3	1.98654857768
0136.112.4	3.14501430716
0136.112.5	2.94049090045
0136.112.6	3.4787625168
0138.113.1	2.58194460057
0138.113.2	1.34177317803
0138.113.4	0.0495022189974
0138.113.5	2.75230509692
0139.114.1	0.0789669771335
0139.114.2	1.5891782881
0139.114.3	1.77586404502
0154.119.2	2.29441222764
0154.119.3	2.78294226208
0154.119.4	2.59135807867
0158.129.1	0.158381555389
0158.129.2	0.463569485182
0158.129.3	0.144588354449
0158.129.4	0.0989990397165
0158.129.5	3.35298181165
0158.129.6	0.801446599717
0180.142.1	2.80933586846
0180.142.2	0.187374416901
0180.142.5	1.61147321813
0180.142.6	0.914936979152
0180.142.7	0.823989981188
0180.142.8	0.331364147463
0203.151.1	2.20839636503
0203.151.2	2.8450748299
0203.151.3	2.40691176807
0203.151.4	2.75548689919
0218.162.1	0.507195743727
0218.162.2	0.386755130719
0218.162.3	0.524881885639
0218.162.4	0.412151580592
0218.162.5	0.134464206585
0229.171.1	1.87722925265
0229.171.2	0.240550842397
0262.198.1	0.069544715689
0262.198.2	1.66244414348
0275.201.2	2.42113284812
0275.201.3	4.29213598975
0275.201.4	2.3247523964
0275.201.5	2.63054571598
0275.201.6	2.19818046682
0275.201.7	1.61287127346
0275.201.8	1.97901542012
0282.202.1	1.06312647309
0282.202.2	0.0557520011413
0303.208.1	0.0266984389668
0303.208.2	0.505108488218
0387.272.1	2.58724971304
0387.272.2	2.57695581834
0387.272.3	3.13869431867
0397.268.1	2.88754215949
0397.268.2	2.90391427827
0411.296.1	1.94223802619
0411.296.2	1.39803891036
0411.296.3	0.964932726625
0411.296.4	2.70341966146
0411.296.5	1.52109910134
0411.296.6	0.818077161808
0421.295.1	0.731835497525
0421.295.2	0.731834683601
0421.295.3	0.953633407938
0421.295.4	1.02357239748
0422.293.1	0.0421766786954
0422.293.2	0.0692067738736
0424.282.1	1.50171243652
0424.282.2	0.844713261098
0424.282.3	1.14006006503
0424.282.4	1.02973377795
0424.282.5	2.09882535959
0424.282.6	3.03270162431
0430.289.1	2.52507826054
0430.289.2	2.39735662259
0430.289.3	1.75241817753
0430.289.4	2.4136250998
0430.289.5	1.82481809714
0434.290.1	3.02642478909
0434.290.2	2.48908125724
0434.290.3	3.52330882121
0434.290.4	2.89981440683
0434.290.5	2.35176035549
0444.312.1	2.95739079765
0444.312.2	3.5226924956
0445.323.1	3.1769516642
0445.323.2	3.4998175585
0445.323.3	3.54388031121
0445.323.4	3.26924422967
0445.323.5	3.52789999994
0446.315.1	0.143720431285
0446.315.2	0.582524671737
0446.315.3	0.0301434194314
0446.315.4	0.645481483773
0446.315.5	0.265873230798
0455.313.1	0.226678466835
0455.313.2	1.25187435223
0455.313.3	4.1343299418
0455.313.4	2.69171177744
0455.313.5	0.124263631063
0476.335.1	2.9370370121
0476.335.2	0.189350999976
0476.335.3	0.0235147138807
0476.335.4	0.0532041545188
0476.335.5	0.0944179053593
0484.349.1	2.61382291811
0484.349.2	1.97699106004
0484.349.3	2.51292570428
0484.349.4	3.4685914853
0484.349.5	2.17340722164
0590.427.3	2.4441003403
0590.427.4	2.30212640465
0650.470.1	2.37677181677
0650.470.2	2.80361065439
0650.470.3	4.07309090111
0650.470.4	2.1518905788
0662.479.2	2.24145344965
0662.479.3	1.15480196495
0671.486.1	1.62286317272
0671.486.2	0.977039961169
0671.486.3	2.52442038169
0671.486.4	1.29065514364
0675.493.1	3.90541393465
0675.493.2	2.36266917739
0691.499.1	2.56603554631
0691.499.2	2.84419553027
0691.499.3	0.868244053994
0695.498.1	2.24253199214
0695.498.2	1.95204179857
0707.511.1	0.486419238451
0707.511.2	1.00506062247
0708.515.1	0.253069095355
0708.515.2	0.0993505704635
0708.515.3	0.215668499068
0723.529.1	2.77706168432
0723.529.2	3.12823342776
0723.529.3	2.21922970639
0725.527.1	0.743357057211
0725.527.2	0.669801547337
0730.536.1	3.25558523215
0730.536.2	0.14216517471
0730.536.3	2.19307323913
0755.549.1	3.04311553737
0755.549.2	3.17621192114
0760.569.1	0.512374259282
0760.569.2	1.26809075055
0760.569.3	3.5581143412
0775.568.1	0.0727883411059
0775.568.2	0.714666810172
0775.568.3	2.71932069838
0788.597.1	1.53018150946
0788.597.2	1.91008915295
0788.597.3	1.84961102591
0825.610.1	2.01842798452
0825.610.2	0.107351215721
0825.610.3	0.822642968496
0825.610.4	1.76258479855
0847.616.1	3.01059995234
0847.616.2	2.19322875281
0847.616.3	2.55082084053
0847.616.4	2.93257997708
0858.627.1	3.21765604413
0858.627.2	2.93486689448
0869.631.1	4.31175981448
0869.631.2	0.398089890306
0880.641.1	0.804761287301
0880.641.2	0.933084218668
0880.641.3	3.37473570318
0959.704.1	2.1353923859
0959.704.2	1.43401586324
1031.761.1	0.0540025577124
1031.761.2	0.395558321571
1169.852.1	1.6264324054
1169.852.2	0.49283255967
1184.867.1	2.67207249055
1184.867.2	2.5719942143
1192.879.1	3.13215965449
1192.879.2	3.1862886363
1317.970.1	1.9649453875
1317.970.2	2.75016640951
