	shannon
0001.003.1	1.41334262234
0001.003.2	-0.0
0001.003.3	0.0113286300646
0001.003.4	0.0113286300646
0001.003.5	0.787925397198
0001.003.6	0.80938671348
0008.007.3	0.102829390906
0008.007.4	0.146064164331
0008.007.5	0.584997184006
0008.007.6	2.54417553196
0018.017.3	2.28486306177
0018.017.4	2.07527575939
0018.017.5	2.66807008961
0018.017.6	2.37007773844
0021.023.5	2.73751674813
0021.023.6	3.90096468021
0021.023.7	3.08297246842
0029.043.2	2.05501423417
0029.043.3	2.98469690142
0029.043.4	3.07920821873
0032.033.1	1.89857630672
0032.033.2	2.8107786569
0032.033.4	1.9922558639
0032.033.5	2.13718287037
0032.033.6	2.69209781361
0036.028.3	2.59991528518
0036.028.4	3.82282521468
0036.028.5	3.38306031304
0036.028.6	3.74916095109
0041.030.3	0.271938138505
0041.030.4	1.54326835063
0044.034.1	1.25268582252
0044.034.2	2.72055673827
0044.034.3	2.44416003791
0044.034.4	2.68897114775
0044.034.5	3.1089554572
0047.038.3	2.11825489076
0047.038.4	0.628608043715
0047.038.5	1.58765258517
0051.064.5	3.59662982328
0051.064.6	3.15591941236
0055.051.1	0.25883341512
0055.051.2	0.943689734258
0055.051.3	0.103098389979
0055.051.4	0.96658535848
0055.051.5	2.66305173149
0055.051.6	1.66537761857
0055.051.7	1.06374002179
0058.068.1	0.30828408934
0058.068.2	1.73987473811
0058.068.3	2.80336189043
0058.068.4	3.18484272685
0061.057.2	3.65472439014
0061.057.3	3.3925621682
0061.057.4	2.47189398893
0067.062.1	2.54294627004
0067.062.2	1.16387915203
0067.062.3	2.18176873059
0067.062.4	1.22721620711
0067.062.5	1.35950764406
0067.062.6	0.356148125274
0068.050.1	0.948961681308
0068.050.2	1.94772854073
0068.050.3	1.59332682645
0068.050.4	1.48519172485
0068.050.5	2.87259154866
0068.050.6	2.09793090998
0079.069.1	2.59432495963
0079.069.2	2.91073920929
0079.069.3	2.1143497585
0079.069.4	2.8950431138
0079.069.5	2.63250179172
0079.069.6	3.20157608092
0079.069.7	3.265682872
0085.075.1	1.8664418554
0085.075.2	2.31229884457
0085.075.3	2.22233981798
0085.075.4	0.398619334519
0085.075.5	1.66012474185
0085.075.6	2.55639944241
0090.080.1	0.337732002897
0090.080.2	0.0585161320456
0090.080.3	0.46508847899
0090.080.4	2.72580535416
0090.080.5	1.63587050003
0090.080.6	1.44051967365
0090.080.7	2.75258195071
0094.086.1	0.829811674711
0094.086.2	0.118858021846
0094.086.3	0.38962702086
0094.086.5	0.642386644451
0094.086.6	0.0339816248922
0094.086.7	2.73699208314
0094.086.8	0.054644796234
0095.084.2	2.57061167914
0095.084.3	1.23411090731
0098.098.1	0.0226558388329
0098.098.2	0.422624810224
0098.098.3	3.11129379017
0098.098.4	1.38699044225
0100.083.1	2.64777180469
0100.083.2	3.68777296356
0100.083.3	2.79023298708
0100.083.4	3.00352863279
0101.088.1	3.40227784357
0101.088.2	2.86703986986
0101.088.3	2.6676673094
0101.088.4	2.8984188476
0101.088.5	1.71360885808
0101.088.6	0.593051293383
0106.082.2	0.054644796234
0106.082.3	2.35406736481
0121.101.1	1.89278224996
0121.101.2	1.94302852086
0121.101.3	2.02155571665
0123.103.4	2.58113847205
0123.103.5	2.81395423928
0135.111.2	0.379186227624
0135.111.3	0.0790716644359
0135.111.4	2.18099900444
0135.111.5	2.84027302635
0135.111.6	2.48428614202
0136.112.1	2.61585110656
0136.112.2	3.51207252139
0136.112.3	1.95399118978
0136.112.4	3.11783393364
0136.112.5	2.8993485747
0136.112.6	3.47199223993
0138.113.1	2.60225034172
0138.113.2	1.31294697971
0138.113.4	0.0564329321745
0138.113.5	2.83392522821
0139.114.1	0.0632332823454
0139.114.2	1.59027172161
0139.114.3	1.73562449698
0154.119.2	2.23488957199
0154.119.3	2.76272893276
0154.119.4	2.59431427416
