	shannon
0001.003.1	1.37833190444
0001.003.2	-0.0
0001.003.3	0.036123552963
0001.003.4	-0.0
0001.003.5	0.813472717131
0001.003.6	0.827745622797
0008.007.3	0.107866991687
0008.007.4	0.142079378571
0008.007.5	0.65639392166
0008.007.6	2.44384487318
0018.017.3	2.29648810677
0018.017.4	2.03152236087
0018.017.5	2.73495386746
0018.017.6	2.46233067314
0021.023.5	2.72119190837
0021.023.6	3.81538947769
0021.023.7	3.06051339286
0029.043.2	2.04591315022
0029.043.3	2.99664335015
0029.043.4	3.1927651526
0032.033.1	2.00153578798
0032.033.2	2.83885481262
0032.033.4	1.97686575958
0032.033.5	1.92539532404
0032.033.6	2.83179444069
0036.028.3	2.64800866042
0036.028.4	3.73288761162
0036.028.5	3.46599400996
0036.028.6	3.72454354507
0041.030.3	0.263952623859
0041.030.4	1.4992465122
0044.034.1	1.34526759246
0044.034.2	2.74331440447
0044.034.3	2.47742982938
0044.034.4	2.74038338325
0044.034.5	3.0703906876
0047.038.3	2.10463321899
0047.038.4	0.622077933903
0047.038.5	1.57272334185
0051.064.5	3.69000298635
0051.064.6	3.17412885953
0055.051.1	0.339569384579
0055.051.2	0.953375834524
0055.051.3	0.106662763783
0055.051.4	0.97012058935
0055.051.5	2.69429293102
0055.051.6	1.70263584627
0055.051.7	1.0275023237
0058.068.1	0.279388388897
0058.068.2	1.75640615009
0058.068.3	2.86362140306
0058.068.4	3.055918435
0061.057.2	3.64243537578
0061.057.3	3.32975672498
0061.057.4	2.53438956389
0067.062.1	2.45924995901
0067.062.2	1.26166458706
0067.062.3	2.15959586037
0067.062.4	1.19542758942
0067.062.5	1.39282080971
0067.062.6	0.392740924772
0068.050.1	0.987130319253
0068.050.2	2.00835816649
0068.050.3	1.57403317013
0068.050.4	1.48464165982
0068.050.5	3.03609708363
0068.050.6	2.11387804975
0079.069.1	2.70541179304
0079.069.2	2.88189588201
0079.069.3	2.17890419096
0079.069.4	2.88982763307
0079.069.5	2.55777731934
0079.069.6	3.2222407597
0079.069.7	3.32790075658
0085.075.1	1.86695827224
0085.075.2	2.37197391457
0085.075.3	2.22724659965
0085.075.4	0.394983011135
0085.075.5	1.6844961638
0085.075.6	2.55364255176
0090.080.1	0.353103297616
0090.080.2	0.0538843419316
0090.080.3	0.479022868791
0090.080.4	2.64692027567
0090.080.5	1.65894927365
0090.080.6	1.40287039966
0090.080.7	2.66932186983
0094.086.1	0.780629109549
0094.086.2	0.1272668476
0094.086.3	0.369549340109
0094.086.5	0.654397990642
0094.086.6	0.0593157749251
0094.086.7	2.76191245309
0094.086.8	0.036123552963
0095.084.2	2.52868498296
0095.084.3	1.26481603233
0098.098.1	0.0423090557505
0098.098.2	0.525670307776
0098.098.3	3.09321081931
0098.098.4	1.49604872009
0100.083.1	2.6556027493
0100.083.2	3.75150259691
0100.083.3	2.97113533024
0100.083.4	2.92487357831
0101.088.1	3.39459842559
0101.088.2	2.85844387356
0101.088.3	2.7430632967
0101.088.4	2.89803884747
0101.088.5	1.7827780911
0101.088.6	0.74243819443
0106.082.2	0.0740531512221
0106.082.3	2.31751989718
0121.101.1	1.89575817192
0121.101.2	1.99150093651
0121.101.3	2.03055678843
0123.103.4	2.53683942609
0123.103.5	2.93976138748
0135.111.2	0.355277117815
0135.111.3	0.0739814539005
0135.111.4	2.10692751112
0135.111.5	2.85900099752
0135.111.6	2.43321329293
0136.112.1	2.77887402621
0136.112.2	3.41267274879
0136.112.3	1.95071403313
0136.112.4	3.12046999394
0136.112.5	2.95839270936
0136.112.6	3.41426005787
0138.113.1	2.63779618622
0138.113.2	1.26296327142
0138.113.4	0.0469472893959
0138.113.5	2.77894224623
0139.114.1	0.0625084501165
0139.114.2	1.58564279817
0139.114.3	1.7629648876
0154.119.2	2.31802585265
0154.119.3	2.7280873482
0154.119.4	2.62196437459
0158.129.1	0.15345054892
0158.129.2	0.459355065383
0158.129.3	0.106909379742
0158.129.4	0.131455266523
0158.129.5	3.32025878447
0158.129.6	0.750797939836
0180.142.1	2.76072128721
0180.142.2	0.170351042548
0180.142.5	1.62728062591
0180.142.6	0.860693018117
0180.142.7	0.86596651306
0180.142.8	0.364085097485
0203.151.1	2.22298198426
0203.151.2	2.90196485254
0203.151.3	2.33963511099
0203.151.4	2.78605652437
0218.162.1	0.560940409528
0218.162.2	0.386059480656
0218.162.3	0.50415358268
0218.162.4	0.399915747028
0218.162.5	0.159457399741
0229.171.1	1.92238436911
0229.171.2	0.2210921042
0262.198.1	0.0484941987631
0262.198.2	1.64360243686
0275.201.2	2.37962058006
0275.201.3	4.28586021431
0275.201.4	2.37350432961
0275.201.5	2.59487875065
0275.201.6	2.17521303039
0275.201.7	1.61049355496
0275.201.8	1.9969649616
0282.202.1	1.05637177014
0282.202.2	0.0838838564354
0303.208.1	0.0223781450031
0303.208.2	0.440889711141
0387.272.1	2.59639189947
0387.272.2	2.62172779313
0387.272.3	3.19473239188
0397.268.1	2.91813340188
0397.268.2	2.93166005575
0411.296.1	1.92389015131
0411.296.2	1.36053072527
0411.296.3	0.981068991091
0411.296.4	2.74721047534
0411.296.5	1.57948274441
0411.296.6	0.79859977615
0421.295.1	0.726757737554
0421.295.2	0.727479187153
0421.295.3	0.953020810931
0421.295.4	1.01990096094
0422.293.1	0.0638515592746
0422.293.2	0.107527939472
0424.282.1	1.53983078217
0424.282.2	0.791810815199
0424.282.3	1.0932281007
0424.282.4	1.06884675034
0424.282.5	2.0984484285
0424.282.6	3.07142165665
0430.289.1	2.50482942667
0430.289.2	2.3976206959
0430.289.3	1.7389510957
0430.289.4	2.44861896208
0430.289.5	1.80909150393
0434.290.1	3.03132243524
0434.290.2	2.54442077286
0434.290.3	3.54574438201
0434.290.4	2.83918034823
0434.290.5	2.39427000934
0444.312.1	2.97202297091
0444.312.2	3.57714733648
0445.323.1	3.27818209792
0445.323.2	3.54068817335
0445.323.3	3.53237596735
0445.323.4	3.34289998171
0445.323.5	3.46013696626
0446.315.1	0.135872040768
0446.315.2	0.554028014704
0446.315.3	0.0365215978869
0446.315.4	0.591538825525
0446.315.5	0.267113949849
0455.313.1	0.218672454277
0455.313.2	1.20456051215
0455.313.3	4.11545472926
0455.313.4	2.65649951245
0455.313.5	0.134800779709
0476.335.1	2.8745168128
0476.335.2	0.204144838844
0476.335.3	0.0237514687828
0476.335.4	0.0471208749834
0476.335.5	0.0935980186232
0484.349.1	2.5623364403
0484.349.2	1.98887635657
0484.349.3	2.49209001435
0484.349.4	3.50160330401
0484.349.5	2.17120385286
0590.427.3	2.43756910346
0590.427.4	2.34296458911
0650.470.1	2.31686184232
0650.470.2	2.73572069882
0650.470.3	4.02786896577
0650.470.4	2.17577410827
0662.479.2	2.24054787072
0662.479.3	1.1162106169
0671.486.1	1.60676956859
0671.486.2	0.97157565061
0671.486.3	2.50888336762
0671.486.4	1.29518958262
0675.493.1	3.83301506693
0675.493.2	2.37654099545
0691.499.1	2.58026494679
0691.499.2	2.8451433233
0691.499.3	0.903718651585
0695.498.1	2.23371330605
0695.498.2	1.9857816106
0707.511.1	0.50833928482
0707.511.2	0.987853314024
0708.515.1	0.252200325008
0708.515.2	0.0692431335683
0708.515.3	0.188912287495
0723.529.1	2.78275469768
0723.529.2	3.17026278445
0723.529.3	2.18675462133
0725.527.1	0.748647864439
0725.527.2	0.700203029791
0730.536.1	3.25027797246
0730.536.2	0.193045024686
0730.536.3	2.16507453622
0755.549.1	3.05396649453
0755.549.2	3.18754010044
0760.569.1	0.558708211214
0760.569.2	1.26919100688
0760.569.3	3.50991820557
0775.568.1	0.0914452916058
0775.568.2	0.699088648928
0775.568.3	2.62352912646
0788.597.1	1.4937418073
0788.597.2	1.84531287763
0788.597.3	1.84917150428
0825.610.1	2.01417842276
0825.610.2	0.0934737493931
0825.610.3	0.833546034076
0825.610.4	1.71937100282
0847.616.1	2.97155014999
0847.616.2	2.19233484709
0847.616.3	2.61527779757
0847.616.4	2.9597538848
0858.627.1	3.19411173886
0858.627.2	2.98780510927
0869.631.1	4.334916491
0869.631.2	0.372102307673
0880.641.1	0.798482530665
0880.641.2	0.914281072012
0880.641.3	3.32334873815
0959.704.1	2.15534471587
0959.704.2	1.42429243384
1031.761.1	0.0413120467774
1031.761.2	0.376673515722
1169.852.1	1.65080342495
1169.852.2	0.494201483752
1184.867.1	2.72902512284
1184.867.2	2.56899674263
1192.879.1	3.16747725496
1192.879.2	3.15005114234
1317.970.1	1.90336335396
1317.970.2	2.70634917432
1416.1052.2	0.170079067464
1416.1052.3	0.392133894067
1443.1076.2	2.54480638558
1443.1076.3	2.8615446786
1485.1102.1	0.414740547104
1485.1102.2	0.58098941655
1510.1125.1	0.0846249378655
1510.1125.2	0.247835261632
1511.1126.1	1.3392775811
1511.1126.2	1.56300038822
1513.1128.1	0.421391649107
1513.1128.2	1.15173260614
