	shannon
0001.003.1	1.38034996753
0001.003.2	0.00860580581554
0001.003.3	0.0329186208959
0001.003.4	0.0055891598823
0001.003.5	0.812371721386
0001.003.6	0.823367683909
0008.007.3	0.0910096512811
0008.007.4	0.153838529854
0008.007.5	0.658461748635
0008.007.6	2.52270296928
0018.017.3	2.31441388791
0018.017.4	2.0482278369
0018.017.5	2.73343260579
0018.017.6	2.42231134642
0021.023.5	2.73197051785
0021.023.6	3.84344584476
0021.023.7	3.09009856781
0029.043.2	2.0527626154
0029.043.3	2.99079911706
0029.043.4	3.20593528768
0032.033.1	1.99231470914
0032.033.2	2.8579276068
0032.033.4	1.94182485598
0032.033.5	2.07188174853
0032.033.6	2.8400073567
0036.028.3	2.68206450535
0036.028.4	3.75844004494
0036.028.5	3.47067725628
0036.028.6	3.78402241443
0041.030.3	0.268356839679
0041.030.4	1.48372782083
0044.034.1	1.31035810846
0044.034.2	2.70523517075
0044.034.3	2.42683473617
0044.034.4	2.69165713525
0044.034.5	3.11931767888
0047.038.3	2.06315750637
0047.038.4	0.637094342726
0047.038.5	1.57509679178
0051.064.5	3.68243207822
0051.064.6	3.14281317562
0055.051.1	0.320701042382
0055.051.2	0.953054949616
0055.051.3	0.09151423161
0055.051.4	0.956723944302
0055.051.5	2.72963916764
0055.051.6	1.71492832273
0055.051.7	1.04179755398
0058.068.1	0.270884775115
0058.068.2	1.78965617308
0058.068.3	2.83519962471
0058.068.4	3.16663303713
0061.057.2	3.65897699334
0061.057.3	3.3277812831
0061.057.4	2.51486221249
0067.062.1	2.47787886805
0067.062.2	1.23585450961
0067.062.3	2.20035117426
0067.062.4	1.22410190548
0067.062.5	1.42387571381
0067.062.6	0.399695240909
0068.050.1	0.992651390801
0068.050.2	1.99362491635
0068.050.3	1.54271156855
0068.050.4	1.51185762393
0068.050.5	2.99844308839
0068.050.6	2.14180552815
0079.069.1	2.72053537898
0079.069.2	2.90290832711
0079.069.3	2.20843926587
0079.069.4	2.89430005317
0079.069.5	2.58842939041
0079.069.6	3.22528696277
0079.069.7	3.34252402679
0085.075.1	1.92633451945
0085.075.2	2.35048776208
0085.075.3	2.33401015917
0085.075.4	0.403193239327
0085.075.5	1.63218247078
0085.075.6	2.5320601147
0090.080.1	0.31408263106
0090.080.2	0.0552048749541
0090.080.3	0.486660551278
0090.080.4	2.69292220526
