	shannon
0001.003.1	1.38761628357
0001.003.2	0.00860580581554
0001.003.3	0.0359345535148
0001.003.4	0.0055891598823
0001.003.5	0.806557270137
0001.003.6	0.823715275001
0008.007.3	0.0864470957082
0008.007.4	0.146778406522
0008.007.5	0.657402813973
0008.007.6	2.51917933516
0018.017.3	2.31311276458
0018.017.4	2.04559744201
0018.017.5	2.74397389071
0018.017.6	2.43670802047
0021.023.5	2.7549610654
0021.023.6	3.84662576905
0021.023.7	3.0766969629
0029.043.2	2.07292480163
0029.043.3	3.01899772731
0029.043.4	3.19148251079
0032.033.1	1.98736447093
0032.033.2	2.83387105619
0032.033.4	1.94547668126
0032.033.5	2.05231182681
0032.033.6	2.86208464302
0036.028.3	2.67185882367
0036.028.4	3.76463633278
0036.028.5	3.46718842528
0036.028.6	3.77652838936
0041.030.3	0.276214586397
0041.030.4	1.50306295063
0044.034.1	1.30113834028
0044.034.2	2.69556974857
0044.034.3	2.41260850905
0044.034.4	2.70193497404
0044.034.5	3.09773218729
0047.038.3	2.08362000144
0047.038.4	0.648952918568
0047.038.5	1.57616777453
0051.064.5	3.68740743054
0051.064.6	3.13971497583
0055.051.1	0.323072282691
0055.051.2	0.957878865142
0055.051.3	0.104033842955
0055.051.4	0.962095124029
0055.051.5	2.73768065718
0055.051.6	1.71600495116
0055.051.7	1.03259688544
0058.068.1	0.285116634873
0058.068.2	1.77934657212
0058.068.3	2.80326911753
0058.068.4	3.17276245776
0061.057.2	3.65423646496
0061.057.3	3.34091378063
0061.057.4	2.52576553985
0067.062.1	2.47551394111
0067.062.2	1.26757948397
0067.062.3	2.19536819584
0067.062.4	1.21812076001
0067.062.5	1.43867518515
0067.062.6	0.404789013132
0068.050.1	1.00357850445
0068.050.2	1.98996397309
0068.050.3	1.55482983337
0068.050.4	1.5042228895
0068.050.5	3.02233694012
0068.050.6	2.11402768216
0079.069.1	2.73332280291
0079.069.2	2.87748213217
0079.069.3	2.21637175958
0079.069.4	2.89029453425
0079.069.5	2.58628235709
0079.069.6	3.22504379295
0079.069.7	3.3463809669
0085.075.1	1.90766239466
0085.075.2	2.36224359614
0085.075.3	2.31020219719
0085.075.4	0.403358975384
0085.075.5	1.63908552011
0085.075.6	2.54641695127
0090.080.1	0.335069668394
0090.080.2	0.0522289349413
0090.080.3	0.488338250122
0090.080.4	2.68777223896
0090.080.5	1.65500609975
0090.080.6	1.4406752783
0090.080.7	2.70170323285
0094.086.1	0.815111435282
0094.086.2	0.125150533718
0094.086.3	0.378692366191
0094.086.5	0.639816488702
0094.086.6	0.0430065913166
0094.086.7	2.72865241935
0094.086.8	0.0484245014949
0095.084.2	2.48881251331
0095.084.3	1.28336877933
0098.098.1	0.0312356539769
0098.098.2	0.514294320879
0098.098.3	3.07911853787
0098.098.4	1.46384856883
0100.083.1	2.6240735236
0100.083.2	3.74653162955
0100.083.3	2.97266325679
0100.083.4	3.01277071542
0101.088.1	3.41419766761
0101.088.2	2.89873584383
0101.088.3	2.79063127247
0101.088.4	2.89471135478
0101.088.5	1.80661151198
0101.088.6	0.776963143582
0106.082.2	0.0413541432711
0106.082.3	2.33719334613
0121.101.1	1.91961655505
0121.101.2	1.97639124476
0121.101.3	2.03488175092
0123.103.4	2.56755722701
0123.103.5	2.86691749027
0135.111.2	0.391443362869
0135.111.3	0.0912733079052
0135.111.4	2.12136597788
