	shannon
0001.003.1	1.39735156547
0001.003.2	0.00508303470162
0001.003.3	0.0336782509573
0001.003.4	0.00508303470162
0001.003.5	0.783079306026
0001.003.6	0.82032135191
0008.007.3	0.0987519163675
0008.007.4	0.141540408406
0008.007.5	0.678988864905
0008.007.6	2.57000980789
0018.017.3	2.32336657784
0018.017.4	2.07368057278
0018.017.5	2.73497627909
0018.017.6	2.46692781057
0021.023.5	2.75157290174
0021.023.6	3.79988079813
0021.023.7	3.09181165947
0029.043.2	2.07083499777
0029.043.3	2.90889092016
0029.043.4	3.24188506975
0032.033.1	1.99254177086
0032.033.2	2.8246485215
0032.033.4	1.92222905208
0032.033.5	2.01214948835
0032.033.6	2.85698092308
0036.028.3	2.65401289705
0036.028.4	3.7067630981
0036.028.5	3.45970723365
0036.028.6	3.74295031372
0041.030.3	0.286723298372
0041.030.4	1.50332928882
0044.034.1	1.32634390896
0044.034.2	2.71643124297
0044.034.3	2.39481074354
0044.034.4	2.71759473616
0044.034.5	3.09218115816
0047.038.3	2.06290956057
0047.038.4	0.632329294104
0047.038.5	1.57006419142
0051.064.5	3.63108912241
0051.064.6	3.12891889565
0055.051.1	0.275175866547
0055.051.2	0.968778427557
0055.051.3	0.106033375548
0055.051.4	0.954302958531
0055.051.5	2.70177665881
0055.051.6	1.70874742538
0055.051.7	1.02277999683
0058.068.1	0.276893483299
0058.068.2	1.77003412574
0058.068.3	2.87773675051
0058.068.4	3.14963424385
0061.057.2	3.68177585617
0061.057.3	3.38299729364
0061.057.4	2.50974397791
0067.062.1	2.45397556435
0067.062.2	1.28635861756
0067.062.3	2.16858060339
0067.062.4	1.23721623715
0067.062.5	1.4298687661
0067.062.6	0.407733669218
0068.050.1	0.970567691668
0068.050.2	1.98272798256
0068.050.3	1.58144410171
0068.050.4	1.52115838243
0068.050.5	3.09416479563
0068.050.6	2.13395327348
0079.069.1	2.71979787402
0079.069.2	2.84152007719
0079.069.3	2.21481949108
0079.069.4	2.89834625654
0079.069.5	2.59664801899
0079.069.6	3.20842890663
0079.069.7	3.35218815444
0085.075.1	1.88139938952
0085.075.2	2.3242651283
0085.075.3	2.30642273764
0085.075.4	0.396373802144
0085.075.5	1.64105670778
0085.075.6	2.55121769185
0090.080.1	0.256476732666
