	shannon
0001.003.1	1.33530847009
0001.003.2	0.00618765766538
0001.003.3	0.0413120467774
0001.003.4	0.00618765766538
0001.003.5	0.821572731963
0001.003.6	0.798168736189
0008.007.3	0.0641520527815
0008.007.4	0.187876076423
0008.007.5	0.637458375368
0008.007.6	2.48472727735
0018.017.3	2.30901841402
0018.017.4	2.0670510773
0018.017.5	2.72009935768
0018.017.6	2.44492134948
0021.023.5	2.70989089141
0021.023.6	3.79007892752
0021.023.7	3.02454418753
0029.043.2	2.06773543638
0029.043.3	3.00523139825
0029.043.4	3.19808854147
0032.033.1	2.00963691878
0032.033.2	2.84735676823
0032.033.4	1.90891565201
0032.033.5	1.96021526373
0032.033.6	2.86753721682
0036.028.3	2.65166549105
0036.028.4	3.73014743947
0036.028.5	3.42999402096
0036.028.6	3.74558895817
0041.030.3	0.261642851327
0041.030.4	1.49990645126
0044.034.1	1.34437936172
0044.034.2	2.7045294687
0044.034.3	2.4588510516
0044.034.4	2.64132936389
0044.034.5	3.05875684897
0047.038.3	2.16634615007
0047.038.4	0.64458734935
0047.038.5	1.57199984616
0051.064.5	3.63347193508
0051.064.6	3.14860375358
0055.051.1	0.306630582327
0055.051.2	0.937204039128
0055.051.3	0.111006836807
0055.051.4	0.951844158043
0055.051.5	2.77246397072
0055.051.6	1.73419787257
0055.051.7	1.03746842161
0058.068.1	0.236766371162
0058.068.2	1.76392210579
0058.068.3	2.7788270305
0058.068.4	3.17225985617
0061.057.2	3.60457541209
0061.057.3	3.23528652377
0061.057.4	2.51183666272
0067.062.1	2.48260405118
0067.062.2	1.17987349213
0067.062.3	2.23117155146
0067.062.4	1.22176414344
0067.062.5	1.4392493083
0067.062.6	0.391529730135
0068.050.1	0.994628970887
0068.050.2	1.93832363046
0068.050.3	1.58632784931
0068.050.4	1.47964717255
0068.050.5	3.03493866139
0068.050.6	2.07591560492
0079.069.1	2.68344887555
0079.069.2	2.92559961395
0079.069.3	2.22497959854
0079.069.4	2.90090034993
0079.069.5	2.53678467416
0079.069.6	3.26085338896
0079.069.7	3.3431227115
0085.075.1	1.87532377958
0085.075.2	2.3473358204
0085.075.3	2.32894697745
0085.075.4	0.386691025277
0085.075.5	1.65586207549
0085.075.6	2.52304685389
0090.080.1	0.298088473977
0090.080.2	0.0668728008155
0090.080.3	0.462237172471
0090.080.4	2.6533279815
0090.080.5	1.68941260016
0090.080.6	1.38076346078
0090.080.7	2.72556825957
0094.086.1	0.788554210145
0094.086.2	0.13361943625
0094.086.3	0.361620301398
0094.086.5	0.633576075521
0094.086.6	0.0568753688509
0094.086.7	2.72206883861
0094.086.8	0.0175648877493
0095.084.2	2.51679835786
0095.084.3	1.2739989304
0098.098.1	0.0247484777559
0098.098.2	0.499620770372
0098.098.3	3.07622739102
0098.098.4	1.45375005674
0100.083.1	2.64596383364
0100.083.2	3.69796798166
0100.083.3	2.9389810181
0100.083.4	2.9104452784
0101.088.1	3.35788512709
0101.088.2	2.89766686451
0101.088.3	2.81195618893
0101.088.4	2.86223680236
0101.088.5	1.77842004912
0101.088.6	0.757273651945
0106.082.2	0.03512654399
0106.082.3	2.36566519815
0121.101.1	1.90668844648
0121.101.2	1.94545813424
0121.101.3	2.0477567106
0123.103.4	2.53895805362
0123.103.5	2.83120022299
0135.111.2	0.382883922235
0135.111.3	0.0861713111988
0135.111.4	2.09483895686
0135.111.5	2.84662372565
0135.111.6	2.39734010461
0136.112.1	2.64086025281
0136.112.2	3.35000394227
0136.112.3	2.01142411172
0136.112.4	3.15054933625
0136.112.5	2.94516025504
0136.112.6	3.48896195411
0138.113.1	2.58085677335
0138.113.2	1.32679175992
0138.113.4	0.0355743722987
0138.113.5	2.83459586301
0139.114.1	0.0588896767336
0139.114.2	1.55441987652
0139.114.3	1.7930265
0154.119.2	2.32367071617
0154.119.3	2.78041008069
0154.119.4	2.57289468688
0158.129.1	0.172909262566
0158.129.2	0.493911181233
0158.129.3	0.14298327014
0158.129.4	0.126958980377
0158.129.5	3.23711173346
0158.129.6	0.822830058271
0180.142.1	2.72741413089
0180.142.2	0.193163621217
0180.142.5	1.58086942661
0180.142.6	0.82704242354
0180.142.7	0.838737350501
0180.142.8	0.361675807211
0203.151.1	2.19148280925
0203.151.2	2.89895226951
0203.151.3	2.32104328065
0203.151.4	2.82287375702
0218.162.1	0.592067624786
0218.162.2	0.396691634367
0218.162.3	0.56028210033
0218.162.4	0.441538530084
0218.162.5	0.174565795564
0229.171.1	1.85826751431
0229.171.2	0.203357901399
0262.198.1	0.0546789818207
0262.198.2	1.60617247543
0275.201.2	2.403042784
0275.201.3	4.24953066108
0275.201.4	2.35656033263
0275.201.5	2.67143470005
0275.201.6	2.2386924119
0275.201.7	1.54824301909
0275.201.8	1.98322136668
0282.202.1	1.06407905035
0282.202.2	0.0805947848051
0303.208.1	0.0223781450031
0303.208.2	0.54205881187
0387.272.1	2.6178697127
0387.272.2	2.62836794599
0387.272.3	3.17939458299
0397.268.1	2.97655262772
0397.268.2	2.90490264685
0411.296.1	1.94605250667
0411.296.2	1.40623969851
0411.296.3	0.983903084798
0411.296.4	2.75391572142
0411.296.5	1.54486450434
0411.296.6	0.792521986407
0421.295.1	0.737403842965
0421.295.2	0.764704798756
0421.295.3	0.956589857371
0421.295.4	1.01477277019
0422.293.1	0.0552582144232
0422.293.2	0.0875843056435
0424.282.1	1.48651357368
0424.282.2	0.745444764961
0424.282.3	1.0662821983
0424.282.4	1.05425230242
0424.282.5	2.06015486127
0424.282.6	3.06745424529
0430.289.1	2.56610185838
0430.289.2	2.46413992782
0430.289.3	1.72667762013
0430.289.4	2.40313214609
0430.289.5	1.84728270434
0434.290.1	3.03420938055
0434.290.2	2.47872326173
0434.290.3	3.49796503373
0434.290.4	2.86049603888
0434.290.5	2.34301624009
0444.312.1	2.97418355942
0444.312.2	3.47913818143
0445.323.1	3.14299770242
0445.323.2	3.5222202809
0445.323.3	3.59780775833
0445.323.4	3.2370950806
0445.323.5	3.49781847492
0446.315.1	0.126769584692
0446.315.2	0.555998767302
0446.315.3	0.0313331040725
0446.315.4	0.626159272868
0446.315.5	0.260106930562
0455.313.1	0.208952347319
0455.313.2	1.24154185293
0455.313.3	4.13279576556
0455.313.4	2.65001753642
0455.313.5	0.100993440535
0476.335.1	2.93436320993
0476.335.2	0.200500794596
0476.335.3	0.0237514687828
0476.335.4	0.0760471691683
0476.335.5	0.0774397008533
0484.349.1	2.6480112591
0484.349.2	1.94639167869
0484.349.3	2.47573067181
0484.349.4	3.46912692596
0484.349.5	2.21853410281
0590.427.3	2.47077007007
0590.427.4	2.32459685819
0650.470.1	2.35757510349
0650.470.2	2.7883691465
0650.470.3	4.11702511923
0650.470.4	2.15173599905
0662.479.2	2.18245834378
0662.479.3	1.13850013268
0671.486.1	1.575830313
0671.486.2	0.964766232124
0671.486.3	2.45399339784
0671.486.4	1.21821852985
0675.493.1	3.86812932911
0675.493.2	2.44383517632
0691.499.1	2.54479269802
0691.499.2	2.9044363321
0691.499.3	0.872176383229
0695.498.1	2.2491252409
0695.498.2	1.94783681606
0707.511.1	0.420950460288
0707.511.2	0.996341577929
0708.515.1	0.2546064811
0708.515.2	0.066050458377
0708.515.3	0.191433254814
0723.529.1	2.78295561587
0723.529.2	3.10510456178
0723.529.3	2.22179780282
0725.527.1	0.764582278298
0725.527.2	0.677830100303
0730.536.1	3.28251854453
0730.536.2	0.117036291476
0730.536.3	2.16860869551
0755.549.1	3.06029217147
0755.549.2	3.22705966311
0760.569.1	0.527629612376
0760.569.2	1.3684273263
0760.569.3	3.48308713968
0775.568.1	0.078016581358
0775.568.2	0.729303488217
0775.568.3	2.70789526166
0788.597.1	1.4881047938
0788.597.2	1.92323159972
0788.597.3	1.85732317347
0825.610.1	1.97919698572
0825.610.2	0.0979609580697
0825.610.3	0.814305505617
0825.610.4	1.77585376646
0847.616.1	2.99424337461
0847.616.2	2.14725159199
0847.616.3	2.59582065341
0847.616.4	2.89777892567
0858.627.1	3.17700586801
0858.627.2	2.89212600279
0869.631.1	4.32522181658
0869.631.2	0.347791101161
0880.641.1	0.786296507515
0880.641.2	0.885469326403
0880.641.3	3.35522299569
0959.704.1	2.1674188021
0959.704.2	1.39111858618
1031.761.1	0.03512654399
1031.761.2	0.304475000068
1169.852.1	1.63947632955
1169.852.2	0.566968163246
1184.867.1	2.7821425026
1184.867.2	2.52652121583
1192.879.1	3.08926933178
1192.879.2	3.20090715978
1317.970.1	1.97782087605
1317.970.2	2.76065459373
1416.1052.2	0.133646229772
1416.1052.3	0.386001758163
1443.1076.2	2.45974097147
1443.1076.3	2.89837119266
1485.1102.1	0.407302650927
1485.1102.2	0.562347591636
1510.1125.1	0.0738468266338
1510.1125.2	0.262665503638
1511.1126.1	1.35762286569
1511.1126.2	1.54398680058
1513.1128.1	0.417585687222
1513.1128.2	1.11053815165
