	shannon
0001.003.1	1.35522049027
0001.003.2	0.0204966577058
0001.003.3	0.0204966577058
0001.003.4	-0.0
0001.003.5	0.833279938088
0001.003.6	0.784562835867
0008.007.3	0.137078420014
0008.007.4	0.128218373887
0008.007.5	0.711282383749
0008.007.6	2.44418601896
0018.017.3	2.38683352755
0018.017.4	2.00738013193
0018.017.5	2.62739791844
0018.017.6	2.38746775254
0021.023.5	2.69528433798
0021.023.6	3.83406213549
0021.023.7	3.00528592208
0029.043.2	1.88587349377
0029.043.3	3.01938390716
0029.043.4	3.0818245174
0032.033.1	1.92547332079
0032.033.2	2.722622625
0032.033.4	1.97225353788
0032.033.5	1.90673370964
0032.033.6	2.80574279886
0036.028.3	2.6496429345
0036.028.4	3.69451338012
0036.028.5	3.40420273115
0036.028.6	3.72761280668
0041.030.3	0.250293254667
0041.030.4	1.44170331249
0044.034.1	1.27842018248
0044.034.2	2.56380909036
0044.034.3	2.45185215184
0044.034.4	2.55557757238
0044.034.5	3.09505713634
0047.038.3	2.04112753541
0047.038.4	0.680072789557
0047.038.5	1.55908017728
0051.064.5	3.6198946695
0051.064.6	3.11010991977
0055.051.1	0.321215138865
0055.051.2	0.934346511471
0055.051.3	0.179655452823
0055.051.4	0.935550618509
0055.051.5	2.7205343089
0055.051.6	1.70648518813
0055.051.7	1.02623956002
0058.068.1	0.24275296328
0058.068.2	1.63390932868
0058.068.3	2.80936307973
0058.068.4	3.07483244315
0061.057.2	3.58301495192
0061.057.3	3.2278060414
0061.057.4	2.5262473892
0067.062.1	2.28620076209
0067.062.2	1.34787545322
0067.062.3	2.16365645879
0067.062.4	1.28861831036
0067.062.5	1.45582729494
0067.062.6	0.336967094133
0068.050.1	0.852861500098
0068.050.2	1.80434444001
0068.050.3	1.6333719957
0068.050.4	1.4563392227
0068.050.5	2.9543314635
0068.050.6	1.92532940653
0079.069.1	2.51158343453
0079.069.2	3.00219703604
0079.069.3	2.07641604944
0079.069.4	2.93910906586
0079.069.5	2.47873889573
0079.069.6	3.19336778867
0079.069.7	3.33251824258
0085.075.1	2.02757944734
0085.075.2	2.36843750872
0085.075.3	2.21081109188
0085.075.4	0.389738459713
0085.075.5	1.4894925095
0085.075.6	2.55115355262
0090.080.1	0.252747273474
0090.080.2	0.0409877359368
0090.080.3	0.49746499332
0090.080.4	2.65251283998
0090.080.5	1.62650246319
0090.080.6	1.55268839645
0090.080.7	2.59768615111
0094.086.1	0.837802828105
0094.086.2	0.0930857577729
0094.086.3	0.38261765717
0094.086.5	0.670461480102
0094.086.6	0.0930857577729
0094.086.7	2.48580318496
0094.086.8	-0.0
0095.084.2	2.43347284354
0095.084.3	1.14963897493
0098.098.1	0.0409877359368
0098.098.2	0.288941126353
0098.098.3	3.08962153127
0098.098.4	1.42795110607
0100.083.1	2.49502728845
0100.083.2	3.66290980305
0100.083.3	2.82321904145
0100.083.4	2.80036028094
0101.088.1	3.43848612858
0101.088.2	2.86201530948
0101.088.3	2.74679306606
0101.088.4	2.90942650578
0101.088.5	1.70291916986
0101.088.6	0.626760666227
0106.082.2	-0.0
0106.082.3	2.28466926996
0121.101.1	1.86305488804
0121.101.2	2.01023403272
0121.101.3	1.85626649817
0123.103.4	2.56738199826
0123.103.5	2.84931138067
0135.111.2	0.298883977358
0135.111.3	0.0796186595955
0135.111.4	2.15152391534
0135.111.5	2.85194987485
0135.111.6	2.27617900078
0136.112.1	2.70434526272
0136.112.2	3.31678906321
0136.112.3	1.98152799334
0136.112.4	2.99339857694
0136.112.5	2.93481986584
0136.112.6	3.34560376355
0138.113.1	2.57744538014
0138.113.2	1.19689258967
0138.113.4	0.0575439506036
0138.113.5	2.80824309429
0139.114.1	0.0370584628523
0139.114.2	1.65254291686
0139.114.3	1.82390277268
0154.119.2	2.03670765897
0154.119.3	2.72712034813
0154.119.4	2.57040211475
0158.129.1	0.184172455928
0158.129.2	0.45646505152
0158.129.3	0.180338855248
0158.129.4	0.180338855248
0158.129.5	3.15160014949
0158.129.6	0.686211185867
0180.142.1	2.82299440308
0180.142.2	0.182699444024
0180.142.5	1.62309775722
0180.142.6	0.950358892801
0180.142.7	0.777326909924
0180.142.8	0.24165993123
0203.151.1	2.07453461857
0203.151.2	2.71283609104
0203.151.3	2.32117093937
0203.151.4	2.80382009758
0218.162.1	0.421752376404
0218.162.2	0.386615678744
0218.162.3	0.523956706689
0218.162.4	0.376597883849
0218.162.5	0.134017422529
0229.171.1	1.87664642366
0229.171.2	0.264403863999
0262.198.1	0.0409877359368
0262.198.2	1.63453251109
0275.201.2	2.43562524838
0275.201.3	4.17405818939
0275.201.4	2.21831711189
0275.201.5	2.63419895438
0275.201.6	2.1731376682
0275.201.7	1.54599107429
0275.201.8	2.00234628613
0282.202.1	1.02694563446
0282.202.2	0.0796186595955
0303.208.1	0.0204966577058
0303.208.2	0.529501515432
0387.272.1	2.5580833346
0387.272.2	2.44680548899
0387.272.3	3.05329674062
0397.268.1	2.81184757908
0397.268.2	2.81491255101
0411.296.1	1.84016923626
0411.296.2	1.32663198868
0411.296.3	1.05920978488
0411.296.4	2.63577786099
0411.296.5	1.5636641972
0411.296.6	0.600251876949
0421.295.1	0.741895623288
0421.295.2	0.801355447063
0421.295.3	0.910923102656
0421.295.4	0.994354516282
0422.293.1	0.052131597947
0422.293.2	-0.0
0424.282.1	1.59413559114
0424.282.2	0.627947241633
0424.282.3	1.03459540008
0424.282.4	0.957670106847
0424.282.5	2.2123462277
0424.282.6	3.08387427303
0430.289.1	2.50061374845
0430.289.2	2.48321347425
0430.289.3	1.77643028725
0430.289.4	2.42085802015
0430.289.5	1.90548236243
0434.290.1	3.04703251929
0434.290.2	2.58017067477
0434.290.3	3.49748374247
0434.290.4	2.9597994848
0434.290.5	2.30647402256
0444.312.1	2.95920018645
0444.312.2	3.65071203897
0445.323.1	3.03957163869
0445.323.2	3.46541133273
0445.323.3	3.47924861776
0445.323.4	3.20999165146
0445.323.5	3.52573287261
0446.315.1	0.120550324351
0446.315.2	0.678329236009
0446.315.3	0.0204966577058
0446.315.4	0.564756543119
0446.315.5	0.178687962727
0455.313.1	0.191256388793
0455.313.2	1.43004172624
0455.313.3	4.07208468565
0455.313.4	2.59322167585
0455.313.5	0.0891564846884
0476.335.1	2.93357759122
0476.335.2	0.200784897818
0476.335.3	0.0575439506036
0476.335.4	0.061473223688
0476.335.5	0.0409877359368
0484.349.1	2.61501342227
0484.349.2	1.89732856234
0484.349.3	2.47532513358
0484.349.4	3.42194153376
0484.349.5	2.15250444614
0590.427.3	2.43143124428
0590.427.4	2.17925329144
0650.470.1	2.372950412
0650.470.2	2.77523602393
0650.470.3	4.08611698677
0650.470.4	2.14487183938
0662.479.2	2.2121330168
0662.479.3	1.16619086126
0671.486.1	1.5853561107
0671.486.2	0.913509559674
0671.486.3	2.47286961858
0671.486.4	1.35592824267
0675.493.1	3.62545560402
0675.493.2	2.33343110526
0691.499.1	2.65728926727
0691.499.2	2.82540428477
0691.499.3	0.811557323468
0695.498.1	2.27616002187
0695.498.2	1.8128178737
0707.511.1	0.471335598726
0707.511.2	1.02851005622
0708.515.1	0.268414579724
0708.515.2	0.0409877359368
0708.515.3	0.21116034327
0723.529.1	2.64564643938
0723.529.2	3.15963698384
0723.529.3	2.17695968772
0725.527.1	0.767109393649
0725.527.2	0.593994901177
0730.536.1	3.15003896054
0730.536.2	0.137116851319
0730.536.3	2.23576114111
0755.549.1	3.01162607688
0755.549.2	3.15149797169
0760.569.1	0.495410968358
0760.569.2	1.30304987122
0760.569.3	3.46294667845
0775.568.1	0.0780238368266
0775.568.2	0.75663626623
0775.568.3	2.74745953479
0788.597.1	1.52719832404
0788.597.2	1.89821487572
0788.597.3	1.84430213286
0825.610.1	2.07103586143
0825.610.2	0.134017422529
0825.610.3	0.840481546691
0825.610.4	1.82232730749
0847.616.1	2.98926599231
0847.616.2	2.13529653778
0847.616.3	2.55465437853
0847.616.4	2.91447780591
0858.627.1	3.18601637679
0858.627.2	2.97402089239
0869.631.1	4.09372558558
0869.631.2	0.304696148079
0880.641.1	0.781334066535
0880.641.2	0.903705833711
0880.641.3	3.40103877763
0959.704.1	2.12918530904
0959.704.2	1.32988888467
1031.761.1	0.0204966577058
1031.761.2	0.412259791852
1169.852.1	1.63678806752
1169.852.2	0.426044699643
1184.867.1	2.62269654173
1184.867.2	2.60471194101
1192.879.1	3.0908380779
1192.879.2	3.05600461226
1317.970.1	1.64437811554
1317.970.2	2.57390384667
1416.1052.2	0.170997229508
1416.1052.3	0.36863052065
1443.1076.2	2.6294812724
1443.1076.3	2.77082450514
1485.1102.1	0.351587746485
1485.1102.2	0.49606987307
1510.1125.1	0.134017422529
1510.1125.2	0.326287907833
1511.1126.1	1.43030588527
1511.1126.2	1.54186265603
1513.1128.1	0.400670983075
1513.1128.2	1.05211730212
