	shannon
0001.003.1	1.34905195524
0001.003.2	-0.0
0001.003.3	-0.0
0001.003.4	0.0113286300646
0001.003.5	0.800663861917
0001.003.6	0.799456089561
0008.007.3	0.0931713179955
0008.007.4	0.126222672694
0008.007.5	0.636475174148
0008.007.6	2.41619412362
0018.017.3	2.36568957419
0018.017.4	2.0718859918
0018.017.5	2.66773676212
0018.017.6	2.3858624479
0021.023.5	2.73003809829
0021.023.6	3.8454758411
0021.023.7	3.03775779698
0029.043.2	2.01891758244
0029.043.3	3.10639681724
0029.043.4	3.21204244129
0032.033.1	2.00918488747
0032.033.2	2.79085265361
0032.033.4	1.90088183944
0032.033.5	2.02430095192
0032.033.6	2.88871163755
0036.028.3	2.62652782499
0036.028.4	3.76878006249
0036.028.5	3.464446042
0036.028.6	3.78412224391
0041.030.3	0.236255515332
0041.030.4	1.51518085128
0044.034.1	1.31934948932
0044.034.2	2.66469582832
0044.034.3	2.34703853344
0044.034.4	2.62565875275
0044.034.5	3.01915817607
0047.038.3	2.03797776762
0047.038.4	0.634421738947
0047.038.5	1.54928427579
0051.064.5	3.71374758103
0051.064.6	3.06641660125
0055.051.1	0.259192699473
0055.051.2	0.949349340003
0055.051.3	0.12632178732
0055.051.4	0.961675475275
0055.051.5	2.70641899959
0055.051.6	1.67974970816
0055.051.7	1.0471105391
0058.068.1	0.275627528362
0058.068.2	1.72462097933
0058.068.3	2.92966721345
0058.068.4	3.12713152531
0061.057.2	3.74364256623
0061.057.3	3.24847645874
0061.057.4	2.54075821156
0067.062.1	2.47558553391
0067.062.2	1.28189999224
0067.062.3	2.12179859523
0067.062.4	1.27127971376
0067.062.5	1.29423022564
0067.062.6	0.421075171483
0068.050.1	1.02644966792
0068.050.2	1.89915516063
0068.050.3	1.54797861348
0068.050.4	1.4536629077
0068.050.5	2.93592240432
0068.050.6	2.14617355222
0079.069.1	2.64552181261
0079.069.2	2.8041741035
0079.069.3	2.18184037728
0079.069.4	2.92299620625
0079.069.5	2.55559561644
0079.069.6	3.25792002193
0079.069.7	3.33247205593
0085.075.1	1.79535688976
0085.075.2	2.36901240266
0085.075.3	2.22940643669
0085.075.4	0.391546742353
0085.075.5	1.64804137719
0085.075.6	2.4967828987
0090.080.1	0.32261291155
0090.080.2	0.0526606692499
0090.080.3	0.449124436393
0090.080.4	2.677790028
0090.080.5	1.60764882443
0090.080.6	1.52077497881
0090.080.7	2.6569986991
0094.086.1	0.813355840529
0094.086.2	0.113019024899
0094.086.3	0.361424419961
0094.086.5	0.690507396932
0094.086.6	0.0226558388329
0094.086.7	2.76025010968
0094.086.8	0.0433218598426
0095.084.2	2.50677411519
0095.084.3	1.300805327
0098.098.1	0.0113286300646
0098.098.2	0.555244466276
0098.098.3	3.13522821051
0098.098.4	1.48355122013
0100.083.1	2.64455010802
0100.083.2	3.75888144623
0100.083.3	2.99306007286
0100.083.4	3.04692173668
0101.088.1	3.4260220089
0101.088.2	2.87371290037
0101.088.3	2.80637924334
0101.088.4	2.91864713448
0101.088.5	1.79830712772
0101.088.6	0.783463459145
0106.082.2	0.0453059868267
0106.082.3	2.37781111779
0121.101.1	1.94145619054
0121.101.2	1.94841742277
0121.101.3	2.20725321918
0123.103.4	2.68945711623
0123.103.5	2.80637093253
0135.111.2	0.440345309113
0135.111.3	0.105041005078
0135.111.4	2.08271084813
0135.111.5	2.84267989991
0135.111.6	2.41763605895
0136.112.1	2.6251309678
0136.112.2	3.39315183101
0136.112.3	1.94894747231
0136.112.4	3.13183946705
0136.112.5	2.89644124819
0136.112.6	3.50108372496
0138.113.1	2.5073733217
0138.113.2	1.30000453314
0138.113.4	0.0525637510932
0138.113.5	2.83319333795
0139.114.1	0.0705851094156
0139.114.2	1.58076516931
0139.114.3	1.80391825008
0154.119.2	2.16159726759
0154.119.3	2.77819664037
0154.119.4	2.64959622586
0158.129.1	0.159813281819
0158.129.2	0.467299640433
0158.129.3	0.140459646361
0158.129.4	0.0884047574294
0158.129.5	3.32659570497
0158.129.6	0.744874506043
0180.142.1	2.81538662195
0180.142.2	0.147919311015
0180.142.5	1.5646384654
0180.142.6	0.889969538792
0180.142.7	0.833860582211
0180.142.8	0.229664355158
0203.151.1	2.19342605501
0203.151.2	2.85548422518
0203.151.3	2.37226117678
0203.151.4	2.79500184741
0218.162.1	0.479853178841
0218.162.2	0.447759044516
0218.162.3	0.520804606485
0218.162.4	0.423886627237
0218.162.5	0.116873894862
0229.171.1	1.96855979385
0229.171.2	0.223828006466
0262.198.1	0.0566289232182
0262.198.2	1.62958432283
0275.201.2	2.35917815515
0275.201.3	4.26987759133
0275.201.4	2.28668586822
0275.201.5	2.71769498491
0275.201.6	2.12933051049
0275.201.7	1.65428850683
0275.201.8	1.98495384636
0282.202.1	1.04283129506
0282.202.2	0.0736034830856
0303.208.1	0.0226558388329
0303.208.2	0.459738579687
0387.272.1	2.58272917943
0387.272.2	2.66520798237
0387.272.3	3.14294302703
0397.268.1	2.84813355572
0397.268.2	2.95261890482
0411.296.1	1.96558431744
0411.296.2	1.39543529586
0411.296.3	0.990706729473
0411.296.4	2.69187617654
0411.296.5	1.51045313541
0411.296.6	0.748050345694
0421.295.1	0.732513847546
0421.295.2	0.788800338479
0421.295.3	0.946548029004
0421.295.4	0.994984828186
0422.293.1	0.040588836527
0422.293.2	0.0710936446145
0424.282.1	1.50323500921
0424.282.2	0.689580524081
0424.282.3	1.07686148414
0424.282.4	1.07973106402
0424.282.5	2.14824971779
0424.282.6	3.0334605685
0430.289.1	2.50626467816
0430.289.2	2.48050521466
0430.289.3	1.73549665096
