	shannon
0001.003.1	1.29303108787
0001.003.2	-0.0
0001.003.3	-0.0
0001.003.4	-0.0
0001.003.5	0.837190049546
0001.003.6	0.807362527337
0008.007.3	0.133345346282
0008.007.4	0.120550324351
0008.007.5	0.656933314455
0008.007.6	2.53101376068
0018.017.3	2.26178562721
0018.017.4	2.20538546114
0018.017.5	2.69099540994
0018.017.6	2.38432681208
0021.023.5	2.66748714227
0021.023.6	3.62951133771
0021.023.7	3.10440145667
0029.043.2	2.09511013671
0029.043.3	3.00410882943
0029.043.4	3.13233145432
0032.033.1	1.92340569123
0032.033.2	2.80477433504
0032.033.4	1.90075818196
0032.033.5	2.18701644647
0032.033.6	2.87796482393
0036.028.3	2.76901567667
0036.028.4	3.6224403546
0036.028.5	3.42636836294
0036.028.6	3.76992315018
0041.030.3	0.275870707703
0041.030.4	1.5143580023
0044.034.1	1.28596255663
0044.034.2	2.67243790323
0044.034.3	2.38879609152
0044.034.4	2.63227023938
0044.034.5	3.08633709754
0047.038.3	1.88457117124
0047.038.4	0.656183127418
0047.038.5	1.50472950886
0051.064.5	3.66541116421
0051.064.6	3.04506575418
0055.051.1	0.271152598686
0055.051.2	0.945884514123
0055.051.3	0.109625134535
0055.051.4	0.973776504801
0055.051.5	2.70820113246
0055.051.6	1.70050833144
0055.051.7	1.14650980644
0058.068.1	0.209968417854
0058.068.2	1.72743148649
0058.068.3	2.76663309992
0058.068.4	3.10705814119
0061.057.2	3.64072137299
0061.057.3	3.32275900871
0061.057.4	2.49549692585
0067.062.1	2.50704462545
0067.062.2	1.23328730522
0067.062.3	2.03496323724
0067.062.4	1.23125877868
0067.062.5	1.33395438113
0067.062.6	0.429351535651
0068.050.1	1.00797584584
0068.050.2	1.93277003975
0068.050.3	1.5560094416
0068.050.4	1.48149912506
0068.050.5	2.97661212561
0068.050.6	2.18455265786
0079.069.1	2.72987105735
0079.069.2	2.81676691121
0079.069.3	2.17597373686
0079.069.4	2.80520998893
0079.069.5	2.51294770699
0079.069.6	3.21649481103
0079.069.7	3.23752981252
0085.075.1	1.87106538769
0085.075.2	2.34138328536
0085.075.3	2.12500952277
0085.075.4	0.392615102428
0085.075.5	1.42390432763
0085.075.6	2.4606416709
0090.080.1	0.343747510856
0090.080.2	-0.0
0090.080.3	0.421179745491
0090.080.4	2.68528986785
0090.080.5	1.63380107953
0090.080.6	1.36390163059
0090.080.7	2.77811533099
0094.086.1	0.799695353849
0094.086.2	0.154474791276
0094.086.3	0.311195119394
0094.086.5	0.460968289926
0094.086.6	0.0780238368266
0094.086.7	2.43277296027
0094.086.8	-0.0
0095.084.2	2.42126260273
0095.084.3	1.29059749754
0098.098.1	-0.0
0098.098.2	0.334971019463
0098.098.3	3.04963839147
0098.098.4	1.44523439007
0100.083.1	2.54537980937
0100.083.2	3.80309084318
0100.083.3	2.85498278493
0100.083.4	2.95512561236
0101.088.1	3.40873145727
0101.088.2	2.72722971151
0101.088.3	2.73621464615
0101.088.4	2.77843631251
0101.088.5	1.7812443273
0101.088.6	0.821711920864
0106.082.2	0.0370584628523
0106.082.3	2.32829304433
0121.101.1	1.96187296101
0121.101.2	1.8756231328
0121.101.3	1.98710424953
0123.103.4	2.53042601489
0123.103.5	2.69798795292
0135.111.2	0.371199617205
0135.111.3	0.0409877359368
0135.111.4	2.12834089207
0135.111.5	2.74875883527
0135.111.6	2.47897541111
0136.112.1	2.67343786465
0136.112.2	3.41513496253
0136.112.3	1.92049124774
0136.112.4	3.03294248203
0136.112.5	2.85460848669
0136.112.6	3.52090268648
0138.113.1	2.52817221527
0138.113.2	1.19734315025
0138.113.4	0.0575439506036
0138.113.5	2.64190379485
0139.114.1	0.061473223688
0139.114.2	1.51292458785
0139.114.3	1.73917320044
0154.119.2	2.2832851768
0154.119.3	2.78878001812
0154.119.4	2.52074035635
0158.129.1	0.194251325516
0158.129.2	0.366389438393
0158.129.3	0.0726114841701
0158.129.4	0.112887977534
0158.129.5	3.16367114035
0158.129.6	0.79309938099
0180.142.1	2.80818449806
0180.142.2	0.203330314326
0180.142.5	1.78553804295
