	shannon
0001.003.1	1.38764063537
0001.003.2	0.0113286300646
0001.003.3	-0.0
0001.003.4	-0.0
0001.003.5	0.796729251621
0001.003.6	0.834517956555
0008.007.3	0.0780968610747
0008.007.4	0.157392732481
0008.007.5	0.629550224101
0008.007.6	2.46355686731
0018.017.3	2.27749261053
0018.017.4	1.99856666345
0018.017.5	2.6979311833
0018.017.6	2.37150724436
0021.023.5	2.78935530336
0021.023.6	3.84354740052
0021.023.7	3.1178849551
0029.043.2	2.0046418216
0029.043.3	3.02927367125
0029.043.4	3.16242937367
0032.033.1	1.96009284094
0032.033.2	2.81062067615
0032.033.4	1.8973161892
0032.033.5	1.89825268452
0032.033.6	2.87394972376
0036.028.3	2.57054776227
0036.028.4	3.66198003074
0036.028.5	3.53111466793
0036.028.6	3.78936776961
0041.030.3	0.244616505896
0041.030.4	1.49443565089
0044.034.1	1.3316765405
0044.034.2	2.67434201353
0044.034.3	2.47521408452
0044.034.4	2.56773002011
0044.034.5	3.09955143404
0047.038.3	2.13751980773
0047.038.4	0.635751705348
0047.038.5	1.57322995534
0051.064.5	3.63403139004
0051.064.6	3.11854007526
0055.051.1	0.37353452422
0055.051.2	0.946548029004
0055.051.3	0.101213335882
0055.051.4	0.934245129926
0055.051.5	2.66905923013
0055.051.6	1.69251001878
0055.051.7	0.997198928747
0058.068.1	0.228602553999
0058.068.2	1.77878090763
0058.068.3	2.71047740716
0058.068.4	3.04997070783
0061.057.2	3.65342337779
0061.057.3	3.30377783226
0061.057.4	2.49396501445
0067.062.1	2.49402348036
0067.062.2	1.21059154716
0067.062.3	2.16682594697
0067.062.4	1.21659560156
0067.062.5	1.31902297347
0067.062.6	0.367668603561
0068.050.1	0.976688506709
0068.050.2	2.01579700153
0068.050.3	1.51898936707
0068.050.4	1.48150377642
0068.050.5	2.97755811305
0068.050.6	2.11128557073
0079.069.1	2.6057032801
0079.069.2	2.87005274642
0079.069.3	2.09227720628
0079.069.4	2.86882439315
0079.069.5	2.59100284895
0079.069.6	3.29902453591
0079.069.7	3.29507555961
0085.075.1	1.91254408947
0085.075.2	2.27106160127
0085.075.3	2.34219582068
0085.075.4	0.359272517449
0085.075.5	1.5089815484
0085.075.6	2.56282584646
0090.080.1	0.31789576125
0090.080.2	0.0612491553613
0090.080.3	0.534961265444
0090.080.4	2.69936197395
0090.080.5	1.67161669623
0090.080.6	1.43280165922
0090.080.7	2.66940409887
0094.086.1	0.812870329932
0094.086.2	0.139224415708
0094.086.3	0.383698257972
0094.086.5	0.535633374453
0094.086.6	0.0292644745924
0094.086.7	2.72798431348
0094.086.8	0.040588836527
0095.084.2	2.47823812554
0095.084.3	1.263918218
0098.098.1	0.0339816248922
0098.098.2	0.557439023561
0098.098.3	3.10390404205
0098.098.4	1.54034108153
0100.083.1	2.52850487421
0100.083.2	3.70982388978
0100.083.3	2.94156785243
0100.083.4	3.00017482293
0101.088.1	3.39313298401
0101.088.2	2.82761246401
0101.088.3	2.74204003227
0101.088.4	2.95636358362
0101.088.5	1.71731440439
0101.088.6	0.754460800207
0106.082.2	0.031997497908
0106.082.3	2.29746821299
0121.101.1	1.87008088072
0121.101.2	1.90425606113
0121.101.3	1.9058150094
0123.103.4	2.54820042666
0123.103.5	2.91126352963
0135.111.2	0.275780148705
0135.111.3	0.0806685299859
0135.111.4	2.03296126437
0135.111.5	2.8436126552
0135.111.6	2.48566093549
0136.112.1	2.69252173672
0136.112.2	3.44635862089
0136.112.3	1.96574929282
0136.112.4	3.17366608223
0136.112.5	2.9267600356
0136.112.6	3.44898235557
0138.113.1	2.53659377072
0138.113.2	1.29658650939
0138.113.4	0.0564329321745
0138.113.5	2.78075269645
0139.114.1	0.0612491553613
0139.114.2	1.60003492041
0139.114.3	1.75146902347
0154.119.2	2.20005318237
0154.119.3	2.88545156498
0154.119.4	2.62093174353
0158.129.1	0.159081485409
0158.129.2	0.441501728914
0158.129.3	0.164464816946
0158.129.4	0.105041005078
0158.129.5	3.25996214571
0158.129.6	0.730633988648
0180.142.1	2.7570529558
0180.142.2	0.205876051346
0180.142.5	1.74586474856
0180.142.6	0.892629241336
0180.142.7	0.846444641918
0180.142.8	0.340050985473
0203.151.1	2.08467189451
0203.151.2	2.90893545819
0203.151.3	2.37747150528
0203.151.4	2.76899193498
0218.162.1	0.504303311605
0218.162.2	0.393763032062
0218.162.3	0.516087456185
0218.162.4	0.429206724579
0218.162.5	0.144162839321
0229.171.1	1.80863630774
0229.171.2	0.22464888155
0262.198.1	0.0226558388329
0262.198.2	1.57573033065
0275.201.2	2.40028413575
0275.201.3	4.27843306608
0275.201.4	2.33045920974
0275.201.5	2.69588737864
0275.201.6	2.19744699786
0275.201.7	1.68239915534
0275.201.8	1.96003576202
0282.202.1	1.08905214102
0282.202.2	0.0802665363219
0303.208.1	0.0373694788902
0303.208.2	0.416695345964
0387.272.1	2.51522535666
0387.272.2	2.6130513868
0387.272.3	3.14442680368
0397.268.1	2.93392413602
0397.268.2	2.84245713466
0411.296.1	1.91203936343
0411.296.2	1.4077756276
0411.296.3	0.97272649022
0411.296.4	2.66756578131
0411.296.5	1.54454019746
0411.296.6	0.801807952387
0421.295.1	0.754967090524
0421.295.2	0.732345743591
0421.295.3	0.947547478716
0421.295.4	1.00751416181
0422.293.1	0.0486924152816
0422.293.2	0.0564329321745
0424.282.1	1.50947651377
0424.282.2	0.753922947726
0424.282.3	1.01959388182
0424.282.4	1.06678780747
0424.282.5	2.13542639944
0424.282.6	3.07299908069
0430.289.1	2.45701980231
0430.289.2	2.38878354862
0430.289.3	1.70751071661
0430.289.4	2.46629258369
0430.289.5	1.83813374394
